master_set,card_num,player,team,variations
2019-20 MVP,128,Antoine Roussel,Canucks,Base
2019-20 MVP,129,Mikael Granlund,Predators,Base
2019-20 MVP,130,William Karlsson,Golden Knights,Base
2019-20 MVP,131,Dylan Strome,Blackhawks,Base
2019-20 MVP,132,Zach Werenski,Blue Jackets,Base
2019-20 MVP,133,Elias Pettersson,Canucks,Base
2019-20 MVP,134,Jimmy Vesey,Rangers,Base
2019-20 MVP,135,Darcy Kuemper,Coyotes,Base
2019-20 MVP,136,Jonathan Quick,Kings,Base
2019-20 MVP,137,Aaron Ekblad,Panthers,Base
2019-20 MVP,138,Paul Stastny,Golden Knights,Base
2019-20 MVP,139,Tyler Johnson,Lightning,Base
2019-20 MVP,140,Kyle Palmieri,Devils,Base
2019-20 MVP,141,Patric Hornqvist,Penguins,Base
2019-20 MVP,142,Shayne Gostisbehere,Flyers,Base
2019-20 MVP,143,Miro Heiskanen,Stars,Base
2019-20 MVP,144,Anthony Mantha,Red Wings,Base
2019-20 MVP,145,Ryan Dzingel,Blue Jackets,Base
2019-20 MVP,146,Evgenii Dadonov,Panthers,Base
2019-20 MVP,147,Jared Spurgeon,Wild,Base
2019-20 MVP,148,Oscar Klefbom,Oilers,Base
2019-20 MVP,149,Dougie Hamilton,Hurricanes,Base
2019-20 MVP,150,Jake Gardiner,Maple Leafs,Base
2019-20 MVP,151,Travis Konecny,Flyers,Base
2019-20 MVP,152,Nico Hischier,Devils,Base
2019-20 MVP,153,Taylor Hall,Devils,Base
2019-20 MVP,154,Josh Anderson,Blue Jackets,Base
2019-20 MVP,155,Danton Heinen,Bruins,Base
2019-20 MVP,156,Micheal Ferland,Hurricanes,Base
2019-20 MVP,157,William Nylander,Maple Leafs,Base
2019-20 MVP,158,Ryan Pulock,Islanders,Base
2019-20 MVP,159,Josh Morrissey,Jets,Base
2019-20 MVP,160,Jim Howard,Red Wings,Base
2019-20 MVP,161,Josh Bailey,Islanders,Base
2019-20 MVP,162,Tomas Tatar,Canadiens,Base
2019-20 MVP,163,Rickard Rakell,Ducks,Base
2019-20 MVP,164,Clayton Keller,Coyotes,Base
2019-20 MVP,165,P.K. Subban,Predators,Base
2019-20 MVP,166,Yanni Gourde,Lightning,Base
2019-20 MVP,167,Ryan Getzlaf,Ducks,Base
2019-20 MVP,168,Andreas Athanasiou,Red Wings,Base
2019-20 MVP,169,Justin Schultz,Penguins,Base
2019-20 MVP,170,Jakub Vrana,Capitals,Base
2019-20 MVP,171,Petr Mrazek,Hurricanes,Base
2019-20 MVP,172,Linus Ullmark,Sabres,Base
2019-20 MVP,173,T.J. Brodie,Flames,Base
2019-20 MVP,174,Dominik Kahun,Blackhawks,Base
2019-20 MVP,175,Dustin Brown,Kings,Base
2019-20 MVP,176,Bobby Ryan,Senators,Base
2019-20 MVP,177,Wayne Simmonds,Predators,Base
2019-20 MVP,178,Rasmus Dahlin,Sabres,Base
2019-20 MVP,179,Darnell Nurse,Oilers,Base
2019-20 MVP,180,Alex Pietrangelo,Blues,Base
2019-20 MVP,181,Kasperi Kapanen,Maple Leafs,Base
2019-20 MVP,182,Carter Hart,Flyers,Base
2019-20 MVP,183,Nazem Kadri,Maple Leafs,Base
2019-20 MVP,184,Kevin Hayes,Jets,Base
2019-20 MVP,185,Patrick Marleau,Maple Leafs,Base
2019-20 MVP,186,Andre Burakovsky,Capitals,Base
2019-20 MVP,187,Jaden Schwartz,Blues,Base
2019-20 MVP,188,David Krejci,Bruins,Base
2019-20 MVP,189,Alex Galchenyuk,Coyotes,Base
2019-20 MVP,190,Tyler Toffoli,Kings,Base
2019-20 MVP,191,J.T. Miller,Lightning,Base
2019-20 MVP,192,Zach Hyman,Maple Leafs,Base
2019-20 MVP,193,Colton Parayko,Blues,Base
2019-20 MVP,194,Adam Henrique,Ducks,Base
2019-20 MVP,195,Tyler Bertuzzi,Red Wings,Base
2019-20 MVP,196,Kevin Labanc,Sharks,Base
2019-20 MVP,197,Bryan Rust,Penguins,Base
2019-20 MVP,198,Brooks Orpik,Capitals,Base
2019-20 MVP,199,Johnny Boychuk,Islanders,Base
2019-20 MVP,200,Sidney Crosby CL,Penguins,Base
2019-20 MVP,201,Henrik Lundqvist,Rangers,Base
2019-20 MVP,202,Joe Thornton,Sharks,Base
2019-20 MVP,203,Steven Stamkos,Lightning,Base
2019-20 MVP,204,Patrick Kane,Blackhawks,Base
2019-20 MVP,205,Marc-Andre Fleury,Golden Knights,Base
2019-20 MVP,206,Sean Monahan,Flames,Base
2019-20 MVP,207,Johnny Gaudreau,Flames,Base
2019-20 MVP,208,Mitch Marner,Maple Leafs,Base
2019-20 MVP,209,Connor McDavid,Oilers,Base
2019-20 MVP,210,Leon Draisaitl,Oilers,Base
2019-20 MVP,211,Max Pacioretty,Golden Knights,Base
2019-20 MVP,212,Sidney Crosby,Penguins,Base
2019-20 MVP,213,Carey Price,Canadiens,Base
2019-20 MVP,214,John Tavares,Maple Leafs,Base
2019-20 MVP,215,Nikita Kucherov,Lightning,Base
2019-20 MVP,216,Patrik Laine,Jets,Base
2019-20 MVP,217,Auston Matthews,Maple Leafs,Base
2019-20 MVP,218,Alexander Ovechkin,Capitals,Base
2019-20 MVP,219,Max Domi,Canadiens,Base
2019-20 MVP,220,Brandon Gignac,Devils,Base
2019-20 MVP,221,Carl Grundstrom,Kings,Base
2019-20 MVP,222,Colin Blackwell,Predators,Base
2019-20 MVP,223,Filip Zadina,Red Wings,Base
2019-20 MVP,224,Guillaume Brisebois,Canucks,Base
2019-20 MVP,225,Jacob Middleton,Sharks,Base
2019-20 MVP,226,Joel L'Esperance,Stars,Base
2019-20 MVP,227,Erik Brannstrom,Senators,Base
2019-20 MVP,228,Taro Hirose,Red Wings,Base
2019-20 MVP,229,Karson Kuhlman,Bruins,Base
2019-20 MVP,230,Kevin Boyle,Ducks,Base
2019-20 MVP,231,Alexandre Texier,Blue Jackets,Base
2019-20 MVP,232,Kole Sherwood,Blue Jackets,Base
2019-20 MVP,233,Libor Hajek,Rangers,Base
2019-20 MVP,234,Mackenzie MacEachern,Blues,Base
2019-20 MVP,235,Matt Roy,Kings,Base
2019-20 MVP,236,Max Jones,Ducks,Base
2019-20 MVP,237,Dante Fabbro,Predators,Base
2019-20 MVP,238,Nathan Bastian,Devils,Base
2019-20 MVP,239,Philippe Myers,Flyers,Base
2019-20 MVP,240,Riley Stillman,Panthers,Base
2019-20 MVP,241,Rudolfs Balcers,Senators,Base
2019-20 MVP,242,Ryan Lindgren,Rangers,Base
2019-20 MVP,243,Teddy Blueger,Penguins,Base
2019-20 MVP,244,Trent Frederic,Bruins,Base
2019-20 MVP,245,Vitaly Abramov,Senators,Base
2019-20 MVP,246,Zack MacEwen,Canucks,Base
2019-20 MVP,247,Cale Makar,Avalanche,Base
2019-20 MVP,248,Quinn Hughes,Canucks,Base
2019-20 MVP,249,Ryan Poehling,Canadiens,Base
2019-20 MVP,250,Cale Makar CL,Avalanche,Base
2019-20 MVP,RD-1,Atlantic Redemption Card,None,Base
2019-20 MVP,RD-2,Central Redemption Card,None,Base
2019-20 MVP,RD-3,Metropolitan Redemption Card,None,Base
2019-20 MVP,RD-4,Pacific Redemption Card,None,Base
2019-20 MVP,DP-1,Redemption Card,None,Base
2019-20 MVP,GS-1,Victor Hedman,Lightning,Base
2019-20 MVP,GS-2,Nikita Kucherov,Lightning,Base
2019-20 MVP,GS-3,Andrei Vasilevskiy,Lightning,Base
2019-20 MVP,GS-4,Ondrej Palat,Lightning,Base
2019-20 MVP,GS-5,Steven Stamkos,Lightning,Base
2019-20 MVP,GS-6,Rasmus Dahlin,Sabres,Base
2019-20 MVP,GS-7,Sam Reinhart,Sabres,Base
2019-20 MVP,GS-8,Rasmus Ristolainen,Sabres,Base
2019-20 MVP,GS-9,Alexander Nylander,Sabres,Base
2019-20 MVP,GS-10,Jack Eichel,Sabres,Base
2019-20 MVP,GS-11,Erik Gustafsson,Blackhawks,Base
2019-20 MVP,GS-12,Dominik Kahun,Blackhawks,Base
2019-20 MVP,GS-13,David Kampf,Blackhawks,Base
2019-20 MVP,GS-14,Patrick Kane,Blackhawks,Base
2019-20 MVP,GS-15,Jonathan Toews,Blackhawks,Base
2019-20 MVP,GS-16,Jakub Voracek,Flyers,Base
2019-20 MVP,GS-17,Radko Gudas,Flyers,Base
2019-20 MVP,GS-18,Oskar Lindblom,Flyers,Base
2019-20 MVP,GS-19,Carter Hart,Flyers,Base
2019-20 MVP,GS-20,Claude Giroux,Flyers,Base
2019-20 MVP,S-1,Alexander Ovechkin,Capitals,Base
2019-20 MVP,S-2,Steven Stamkos,Lightning,Base
2019-20 MVP,S-3,Evgeni Malkin,Penguins,Base
2019-20 MVP,S-4,Patrick Kane,Blackhawks,Base
2019-20 MVP,S-5,Connor McDavid,Oilers,Base
2019-20 MVP,S-6,Sidney Crosby,Penguins,Base
2019-20 MVP,S-7,Drew Doughty,Kings,Base
2019-20 MVP,S-8,Nikita Kucherov,Lightning,Base
2019-20 MVP,S-9,Victor Hedman,Lightning,Base
2019-20 MVP,S-10,Erik Karlsson,Sharks,Base
2019-20 MVP,NC-1,Johnny Gaudreau,Flames,Base
2019-20 MVP,NC-2,John Tavares,Maple Leafs,Base
2019-20 MVP,NC-3,Patrice Bergeron,Bruins,Base
2019-20 MVP,NC-4,Vladimir Tarasenko,Blues,Base
2019-20 MVP,NC-5,Taylor Hall,Devils,Base
2019-20 MVP,NC-6,Anze Kopitar,Kings,Base
2019-20 MVP,NC-7,Patrick Kane,Blackhawks,Base
2019-20 MVP,NC-8,Nathan MacKinnon,Avalanche,Base
2019-20 MVP,NC-9,Sidney Crosby,Penguins,Base
2019-20 MVP,NC-10,Jonathan Toews,Blackhawks,Base
2019-20 MVP,1,Nikita Kucherov,Lightning,Base
2019-20 MVP,2,Patrick Kane,Blackhawks,Base
2019-20 MVP,4,Alexander Ovechkin,Capitals,Base
2019-20 MVP,6,Sidney Crosby,Penguins,Base
2019-20 MVP,26,Auston Matthews,Maple Leafs,Base
2019-20 MVP,31,Marc-Andre Fleury,Golden Knights,Base
2019-20 MVP,78,Patrik Laine,Jets,Base
2019-20 MVP,85,Elias Pettersson,Canucks,Base
2019-20 MVP,86,Rasmus Dahlin,Sabres,Base
2019-20 MVP,87,Carter Hart,Flyers,Base
2019-20 MVP,88,Steven Stamkos,Lightning,Base
2019-20 MVP,89,Connor McDavid,Oilers,Base
2019-20 MVP,90,Leon Draisaitl,Oilers,Base
2019-20 MVP,91,Max Pacioretty,Golden Knights,Base
2019-20 MVP,92,Carey Price,Canadiens,Base
2019-20 MVP,93,John Tavares,Maple Leafs,Base
2019-20 MVP,94,Carl Grundstrom,Kings,Base
2019-20 MVP,95,Colin Blackwell,Predators,Base
2019-20 MVP,96,Filip Zadina,Red Wings,Base
2019-20 MVP,97,Quinn Hughes,Canucks,Base
2019-20 MVP,98,Ryan Poehling,Canadiens,Base
2019-20 MVP,99,Mackenzie MacEachern,Blues,Base
2019-20 MVP,100,Cale Makar,Avalanche,Base
2019-20 MVP,SN-1,Auston Matthews,Maple Leafs,Base
2019-20 MVP,SN-2,Brock Boeser,Canucks,Base
2019-20 MVP,SN-3,Jake Guentzel,Penguins,Base
2019-20 MVP,SN-4,Carter Hart,Flyers,Base
2019-20 MVP,SN-5,Mathew Barzal,Islanders,Base
2019-20 MVP,SN-6,Mitch Marner,Maple Leafs,Base
2019-20 MVP,SN-7,Elias Pettersson,Canucks,Base
2019-20 MVP,SN-8,William Nylander,Maple Leafs,Base
2019-20 MVP,SN-9,Patrik Laine,Jets,Base
2019-20 MVP,SN-10,Clayton Keller,Coyotes,Base
2019-20 MVP,SN-11,Mikko Rantanen,Avalanche,Base
2019-20 MVP,SN-12,Rasmus Dahlin,Sabres,Base
2019-20 MVP,SN-13,Nico Hischier,Devils,Base
2019-20 MVP,SN-14,Alex DeBrincat,Blackhawks,Base
2019-20 MVP,SN-15,Jesperi Kotkaniemi,Canadiens,Base
2019-20 MVP,SN-16,Nolan Patrick,Flyers,Base
2019-20 MVP,SN-17,Andrei Svechnikov,Hurricanes,Base
2019-20 MVP,SN-18,Pierre-Luc Dubois,Blue Jackets,Base
2019-20 MVP,SN-19,Sebastian Aho,Hurricanes,Base
2019-20 MVP,SN-20,Miro Heiskanen,Stars,Base
