master_set,card_num,player,team,variations
,PRP-TS,Teemu Selanne,Ducks,VIEW DETAILS
,PRP-AO,Alex Ovechkin,Capitals,VIEW DETAILS
,PRP-CN,Connor McDavid,Oilers,VIEW DETAILS
,PRP-DP,David Pastrnak,Bruins,VIEW DETAILS
,PRP-JP,Joe Pavelski,Sharks,VIEW DETAILS
,PRP-KK,Kirill Kaprizov,Wild,VIEW DETAILS
,PRP-MA,Auston Matthews,Maple Leafs,VIEW DETAILS
,PRP-MK,Nathan MacKinnon,Avalanche,VIEW DETAILS
,PRP-PB,Patrice Bergeron,Bruins,VIEW DETAILS
,PRP-SC,Sidney Crosby,Penguins,VIEW DETAILS
,PRP-ZH,Zach Hyman,Oilers,VIEW DETAILS
,PRP-AM,Auston Matthews,Maple Leafs,VIEW DETAILS
,RPT-AB,Arshdeep Bains,Canucks,VIEW DETAILS
,RPT-AJ,Albert Johansson,Red Wings,VIEW DETAILS
,RPT-AK,Adam Klapka,Flames,VIEW DETAILS
,RPT-AL,Andre Lee,Kings,VIEW DETAILS
,RPT-AT,Akil Thomas,Kings,VIEW DETAILS
,RPT-BB,Brendan Brisson,Golden Knights,VIEW DETAILS
,RPT-BL,Joel Blomqvist,Penguins,VIEW DETAILS
,RPT-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,RPT-BO,Brennan Othmann,Rangers,VIEW DETAILS
,RPT-BR,Justin Brazeau,Bruins,VIEW DETAILS
,RPT-CA,Declan Carlile,Lightning,VIEW DETAILS
,RPT-CE,Macklin Celebrini,Sharks,VIEW DETAILS
,RPT-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,RPT-CO,Sebastian Cossa,Red Wings,VIEW DETAILS
,RPT-CR,Calum Ritchie,Avalanche,VIEW DETAILS
,RPT-EC,Ethan Cardwell,Sharks,VIEW DETAILS
,RPT-ED,Ethan Del Mastro,Blackhawks,VIEW DETAILS
,RPT-EL,Emil Lilleberg,Lightning,VIEW DETAILS
,RPT-FL,Fabian Lysell,Bruins,VIEW DETAILS
,RPT-FN,Frank Nazar,Blackhawks,VIEW DETAILS
,RPT-FS,Fedor Svechkov,Predators,VIEW DETAILS
,RPT-GB,Gavin Brindley,Blue Jackets,VIEW DETAILS
,RPT-GC,Graeme Clarke,Devils,VIEW DETAILS
,RPT-GE,Conor Geekie,Lightning,VIEW DETAILS
,RPT-GG,Gage Goncalves,Lightning,VIEW DETAILS
,RPT-GR,Collin Graf,Sharks,VIEW DETAILS
,RPT-IF,Ivan Fedotov,Flyers,VIEW DETAILS
,RPT-JB,Jackson Blake,Hurricanes,VIEW DETAILS
,RPT-JP,Jason Polin,Avalanche,VIEW DETAILS
,RPT-JR,Joshua Roy,Canadiens,VIEW DETAILS
,RPT-JT,Jack Thompson,Sharks,VIEW DETAILS
,RPT-JW,Jesper Wallstedt,Wild,VIEW DETAILS
,RPT-KM,Kyle MacLean,Islanders,VIEW DETAILS
,RPT-LB,Lian Bichsel,Stars,VIEW DETAILS
,RPT-LC,Lukas Cormier,Golden Knights,VIEW DETAILS
,RPT-LD,Luca Del Bel Belluz,Blue Jackets,VIEW DETAILS
,RPT-LE,Jonathan Lekkerimaki,Canucks,VIEW DETAILS
,RPT-LH,Lane Hutson,Canadiens,VIEW DETAILS
,RPT-LO,Liam Ohgren,Wild,VIEW DETAILS
,RPT-LS,Logan Stankoven,Stars,VIEW DETAILS
,RPT-LU,Jett Luchanko,Flyers,VIEW DETAILS
,RPT-MA,Logan Mailloux,Canadiens,VIEW DETAILS
,RPT-MB,Mavrik Bourque,Stars,VIEW DETAILS
,RPT-MC,Maxwell Crozier,Lightning,VIEW DETAILS
,RPT-MI,Matvei Michkov,Flyers,VIEW DETAILS
,RPT-MK,Marat Khusnutdinov,Wild,VIEW DETAILS
,RPT-MR,Marshall Rifai,Maple Leafs,VIEW DETAILS
,RPT-MT,Maxim Tsyplakov,Islanders,VIEW DETAILS
,RPT-MU,Shakir Mukhamadullin,Sharks,VIEW DETAILS
,RPT-NA,Nolan Allan,Blackhawks,VIEW DETAILS
,RPT-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,RPT-NK,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,RPT-OK,Oliver Kapanen,Canadiens,VIEW DETAILS
,RPT-OP,Owen Pickering,Penguins,VIEW DETAILS
,RPT-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,RPT-PK,Phil Kemp,Oilers,VIEW DETAILS
,RPT-RE,Matt Rempe,Rangers,VIEW DETAILS
,RPT-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,RPT-SC,Sam Colangelo,Ducks,VIEW DETAILS
,RPT-SE,Seamus Casey,Devils,VIEW DETAILS
,RPT-SH,Samuel Honzek,Flames,VIEW DETAILS
,RPT-SM,Scott Morrow,Hurricanes,VIEW DETAILS
,RPT-VM,Victor Mancini,Rangers,VIEW DETAILS
,RPT-WS,Will Smith,Sharks,VIEW DETAILS
,RPT-YK,Yan Kuznetsov,Flames,VIEW DETAILS
,RPT-ZB,Zachary Bolduc,Blues,VIEW DETAILS
,RPT-ZD,Zach Dean,Blues,VIEW DETAILS
,RPT-ZL,Zachary L'Heureux,Predators,VIEW DETAILS
,RPT-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,RPT-DM,Denton Mateychuk,Blue Jackets,VIEW DETAILS
,DRPT-BB,Gavin Brindley/Luca Del Bel Belluz,Blue Jackets/Blue Jackets,VIEW DETAILS
,DRPT-BC,Brendan Brisson/Lukas Cormier,Golden Knights/Golden Knights,VIEW DETAILS
,DRPT-BD,Zachary Bolduc/Zach Dean,Blues/Blues,VIEW DETAILS
,DRPT-CC,Seamus Casey/Graeme Clarke,Devils/Devils,VIEW DETAILS
,DRPT-CG,Ethan Cardwell/Collin Graf,Sharks/Sharks,VIEW DETAILS
,DRPT-CJ,Sebastian Cossa/Albert Johansson,Red Wings/Red Wings,VIEW DETAILS
,DRPT-CS,Macklin Celebrini/Will Smith,Sharks/Sharks,VIEW DETAILS
,DRPT-FK,Ivan Fedotov/Aleksei Kolosov,Flyers/Flyers,VIEW DETAILS
,DRPT-GG,Conor Geekie/Gage Goncalves,Lightning/Lightning,VIEW DETAILS
,DRPT-HK,Samuel Honzek/Yan Kuznetsov,Flames/Flames,VIEW DETAILS
,DRPT-KR,Joshua Roy/Oliver Kapanen,Canadiens/Canadiens,VIEW DETAILS
,DRPT-LB,Jonathan Lekkerimaki/Arshdeep Bains,Canucks/Canucks,VIEW DETAILS
,DRPT-LC,Emil Lilleberg/Declan Carlile,Lightning/Lightning,VIEW DETAILS
,DRPT-LS,Zachary L'Heureux/Fedor Svechkov,Predators/Predators,VIEW DETAILS
,DRPT-MB,Rutger McGroarty/Joel Blomqvist,Penguins/Penguins,VIEW DETAILS
,DRPT-MH,Logan Mailloux/Lane Hutson,Canadiens/Canadiens,VIEW DETAILS
,DRPT-ML,Matvei Michkov/Jett Luchanko,Flyers/Flyers,VIEW DETAILS
,DRPT-MN,Ethan Del Mastro/Frank Nazar,Blackhawks/Blackhawks,VIEW DETAILS
,DRPT-MT,Kyle MacLean/Maxim Tsyplakov,Islanders/Islanders,VIEW DETAILS
,DRPT-NB,Bradly Nadeau/Jackson Blake,Hurricanes/Hurricanes,VIEW DETAILS
,DRPT-OR,Brennan Othmann/Matt Rempe,Rangers/Rangers,VIEW DETAILS
,DRPT-PK,Jason Polin/Nikolai Kovalenko,Avalanche/Avalanche,VIEW DETAILS
,DRPT-RK,Calum Ritchie/Nikolai Kovalenko,Avalanche/Avalanche,VIEW DETAILS
,DRPT-SB,Logan Stankoven/Mavrik Bourque,Stars/Stars,VIEW DETAILS
,DRPT-TL,Akil Thomas/Andre Lee,Kings/Kings,VIEW DETAILS
,DRPT-TM,Jack Thompson/Shakir Mukhamadullin,Sharks/Sharks,VIEW DETAILS
,DRPT-WO,Jesper Wallstedt/Liam Ohgren,Wild/Wild,VIEW DETAILS
,DRPT-ZG,Olen Zellweger/Cutter Gauthier,Ducks/Ducks,VIEW DETAILS
,DRPT-GC,Zachary L'Heureux/Fedor Svechkov,Predators/Predators,VIEW DETAILS
,DRPT-CR,Sebastian Cossa/Albert Johansson,Red Wings/Red Wings,VIEW DETAILS
,V-CG,Cutter Gauthier,Ducks,VIEW DETAILS
,V-GB,Gavin Brindley,Blue Jackets,VIEW DETAILS
,V-LB,Lian Bichsel,Stars,VIEW DETAILS
,V-LH,Lane Hutson,Canadiens,VIEW DETAILS
,V-LM,Logan Mailloux,Canadiens,VIEW DETAILS
,V-LO,Liam Ohgren,Wild,VIEW DETAILS
,V-MC,Macklin Celebrini,Sharks,VIEW DETAILS
,V-MM,Matvei Michkov,Flyers,VIEW DETAILS
,V-MR,Matt Rempe,Rangers,VIEW DETAILS
,V-NC,Nikita Chibrikov,Jets,VIEW DETAILS
,V-NK,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,V-OZ,Olen Zellweger,Ducks,VIEW DETAILS
,V-RM,Rutger McGroarty,Penguins,VIEW DETAILS
,V-SM,Shakir Mukhamadullin,Sharks,VIEW DETAILS
,V-AT,Akil Thomas,Kings,VIEW DETAILS
,V-BN,Bradly Nadeau,Hurricanes,VIEW DETAILS
,V-BO,Brennan Othmann,Rangers,VIEW DETAILS
,V-FN,Frank Nazar,Blackhawks,VIEW DETAILS
,V-GG,Gage Goncalves,Lightning,VIEW DETAILS
,V-ZO,Zack Ostapchuk,Senators,VIEW DETAILS
,22,Artemi Panarin,Rangers,VIEW DETAILS
,AV-JZ,Jason Zucker,Penguins,VIEW DETAILS
,AR-GV,Gabe Vilardi,Kings,VIEW DETAILS
,E-KK,Kirill Kaprizov,Wild,VIEW DETAILS
,SP-JZ,Jason Zucker,Penguins,VIEW DETAILS
,23,Connor Hellebuyck,Jets,VIEW DETAILS
,44,Jason Robertson,Stars,VIEW DETAILS
,AV-AB,Anthony Beauvillier,Islanders,VIEW DETAILS
,AA-AB,Anthony Beauvillier,Islanders,VIEW DETAILS
,PSS-JZ,Jason Zucker,Penguins,VIEW DETAILS
,PSS-BY,Bowen Byram,Avalanche,VIEW DETAILS
,SS-MB,Mathew Barzal,Islanders,VIEW DETAILS
,SS-JR,Jason Robertson,Stars,VIEW DETAILS
,SSR-JS,Jeremy Swayman,Bruins,VIEW DETAILS
,28,Jack Hughes,Devils,VIEW DETAILS
,33,Thatcher Demko,Canucks,VIEW DETAILS
,74,Anze Kopitar,Kings,VIEW DETAILS
,86,Jack Eichel,Golden Knights,VIEW DETAILS
,121,Braden Schneider,Rangers,VIEW DETAILS
,124,Jack Quinn,Sabres,VIEW DETAILS
,12,Jason Robertson,Stars,VIEW DETAILS
,49,Kirill Kaprizov,Wild,VIEW DETAILS
,AV-AK,Anze Kopitar,Kings,VIEW DETAILS
,AV-DB,Drake Batherson,Senators,VIEW DETAILS
,AV-DC,Dylan Cozens,Sabres,VIEW DETAILS
,AV-BH,Bo Horvat,Canucks,VIEW DETAILS
,AR-BS,Braden Schneider,Rangers,VIEW DETAILS
,AR-JL,Jakub Lauko,Bruins,VIEW DETAILS
,AR-JQ,Jack Quinn,Sabres,VIEW DETAILS
,AHR-BS,Braden Schneider,Rangers,VIEW DETAILS
,SRR-BS,Braden Schneider,Rangers,VIEW DETAILS
,PRA-BS,Braden Schneider,Rangers,VIEW DETAILS
,PDIA-AK,Anze Kopitar,Kings,VIEW DETAILS
,PDIA-JE,Jack Eichel,Golden Knights,VIEW DETAILS
,PDLS-TS,Teemu Selanne,Ducks,VIEW DETAILS
,PFA-JH,Jack Hughes,Devils,VIEW DETAILS
,PFAP-AB,Anthony Beauvillier,Islanders,VIEW DETAILS
,PFPR-BS,Braden Schneider,Rangers,VIEW DETAILS
,PSA-JE,Jack Eichel,Golden Knights,VIEW DETAILS
,PSA-SJ,Seth Jarvis,Hurricanes,VIEW DETAILS
,PSAL-TS,Teemu Selanne,Ducks,VIEW DETAILS
,PSAR-BS,Braden Schneider,Rangers,VIEW DETAILS
,10,Anze Kopitar,Kings,VIEW DETAILS
,15,Matty Beniers,Kraken,VIEW DETAILS
,30,Dylan Cozens,Sabres,VIEW DETAILS
,49,Jack Hughes,Devils,VIEW DETAILS
,54,Sidney Crosby,Penguins,VIEW DETAILS
,74,Alex Newhook,Canadiens,VIEW DETAILS
,80,Quinn Hughes,Canucks,VIEW DETAILS
,82,Brent Burns,Hurricanes,VIEW DETAILS
,112,Luke Evangelista,Predators,VIEW DETAILS
,114,Connor Zary,Flames,VIEW DETAILS
,124,Tristan Luneau,Ducks,VIEW DETAILS
,128,Jonathan Gruden,Penguins,VIEW DETAILS
,129,Luke Hughes,Devils,VIEW DETAILS
,148,Zach Benson,Sabres,VIEW DETAILS
,17,Travis Konecny,Flyers,VIEW DETAILS
,48,Jason Robertson,Stars,VIEW DETAILS
,75,Kirill Kaprizov,Wild,VIEW DETAILS
,76,Mathew Barzal,Islanders,VIEW DETAILS
,AR-AL,Alex Laferriere,Kings,VIEW DETAILS
,AR-CN,Matthew Coronato,Flames,VIEW DETAILS
,AR-CZ,Connor Zary,Flames,VIEW DETAILS
,AR-GR,Jet Greaves,Blue Jackets,VIEW DETAILS
,AR-JG,Jonathan Gruden,Penguins,VIEW DETAILS
,AR-KS,Matthew Kessel,Blues,VIEW DETAILS
,AR-LE,Luke Evangelista,Predators,VIEW DETAILS
,AR-LM,Leevi Merilainen,Senators,VIEW DETAILS
,AR-RG,Ridly Greig,Senators,VIEW DETAILS
,AR-SE,Simon Edvinsson,Red Wings,VIEW DETAILS
,AR-TL,Tristan Luneau,Ducks,VIEW DETAILS
,AR-ZB,Zach Benson,Sabres,VIEW DETAILS
,AR-GU,David Gust,Blackhawks,VIEW DETAILS
,AR-PM,Pavel Mintyukov,Ducks,VIEW DETAILS
,AR-SS,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,AR-LH,Luke Hughes,Devils,VIEW DETAILS
,AHR-CZ,Connor Zary,Flames,VIEW DETAILS
,AHR-LE,Luke Evangelista,Predators,VIEW DETAILS
,AHR-MC,Matthew Coronato,Flames,VIEW DETAILS
,AHR-RG,Ridly Greig,Senators,VIEW DETAILS
,AHR-ZB,Zach Benson,Sabres,VIEW DETAILS
,AHR-LH,Luke Hughes,Devils,VIEW DETAILS
,AHR-SS,Stanislav Svozil,Blue Jackets,VIEW DETAILS
,AV-DM,Dawson Mercer,Devils,VIEW DETAILS
,AV-JD,Jamie Drysdale,Ducks,VIEW DETAILS
,AV-MB,Matty Beniers,Kraken,VIEW DETAILS
,AV-NE,Nikolaj Ehlers,Jets,VIEW DETAILS
,AV-RH,Roope Hintz,Stars,VIEW DETAILS
,AV-RS,Ryan Strome,Ducks,VIEW DETAILS
,AV-SC,Sidney Crosby,Penguins,VIEW DETAILS
,AV-SW,Jeremy Swayman,Bruins,VIEW DETAILS
,AV-TM,Timo Meier,Devils,VIEW DETAILS
,AV-TT,Teuvo Teravainen,Hurricanes,VIEW DETAILS
,SRR-MH,Matthew Knies,Maple Leafs,VIEW DETAILS
,PRA-CZ,Connor Zary,Flames,VIEW DETAILS
,PRA-GR,Jonathan Gruden,Penguins,VIEW DETAILS
,PRA-LH,Luke Hughes,Devils,VIEW DETAILS
,PRA-MK,Matthew Kessel,Blues,VIEW DETAILS
,PRA-TL,Tristan Luneau,Ducks,VIEW DETAILS
,PRA-ZB,Zach Benson,Sabres,VIEW DETAILS
,ES-BP,Brian Propp,Flyers,VIEW DETAILS
,ES-PC,Paul Coffey,Oilers,VIEW DETAILS
,ES-RB,Ray Bourque,Bruins,VIEW DETAILS
,ES-SY,Steve Yzerman,Red Wings,VIEW DETAILS
,FT-BB,Brock Boeser,Canucks,VIEW DETAILS
,FT-BE,Matty Beniers,Kraken,VIEW DETAILS
,FT-BR,Bryan Rust,Penguins,VIEW DETAILS
,FT-CH,Connor Hellebuyck,Jets,VIEW DETAILS
,FT-CO,Logan Cooley,Coyotes,VIEW DETAILS
,FT-CZ,Connor Zary,Flames,VIEW DETAILS
,FT-DM,Dawson Mercer,Devils,VIEW DETAILS
,FT-JG,John Gibson,Ducks,VIEW DETAILS
,FT-JH,Jack Hughes,Devils,VIEW DETAILS
,FT-KC,Kyle Connor,Jets,VIEW DETAILS
,FT-KF,Kevin Fiala,Kings,VIEW DETAILS
,FT-KK,Kirill Kaprizov,Wild,VIEW DETAILS
,FT-LE,Luke Evangelista,Predators,VIEW DETAILS
,FT-MA,Cale Makar,Avalanche,VIEW DETAILS
,FT-MB,Matt Boldy,Wild,VIEW DETAILS
,FT-MC,Matias Maccelli,Coyotes,VIEW DETAILS
,FT-MM,Mitch Marner,Maple Leafs,VIEW DETAILS
,FT-SN,Simon Nemec,Devils,VIEW DETAILS
,FT-TH,Tage Thompson,Sabres,VIEW DETAILS
,FT-TT,Troy Terry,Ducks,VIEW DETAILS
,FT-WJ,Wyatt Johnston,Stars,VIEW DETAILS
,FT-WK,William Karlsson,Golden Knights,VIEW DETAILS
,GNA-QH,Quinn Hughes,Canucks,VIEW DETAILS
,GNA-TM,Timo Meier,Devils,VIEW DETAILS
,OFA-CV,Carter Verhaeghe,Panthers,VIEW DETAILS
,OFA-KI,Kirill Marchenko,Blue Jackets,VIEW DETAILS
,OFA-KM,K'Andre Miller,Rangers,VIEW DETAILS
,OFS-JH,Jack Hughes,Devils,VIEW DETAILS
,OFS-KK,Kirill Kaprizov,Wild,VIEW DETAILS
,PFA-AO,Alex Ovechkin,Capitals,VIEW DETAILS
,PFA-CM,Cale Makar,Avalanche,VIEW DETAILS
,PFA-SC,Sidney Crosby,Penguins,VIEW DETAILS
,PFA-KK,Kirill Kaprizov,Wild,VIEW DETAILS
,PFP-BH,Bo Horvat,Islanders,VIEW DETAILS
,PFP-BR,Bryan Rust,Penguins,VIEW DETAILS
,PFP-JT,John Tavares,Maple Leafs,VIEW DETAILS
,PFP-KC,Kyle Connor,Jets,VIEW DETAILS
,PFP-KM,K'Andre Miller,Rangers,VIEW DETAILS
,PFP-MM,Mitch Marner,Maple Leafs,VIEW DETAILS
,PFP-NE,Nikolaj Ehlers,Jets,VIEW DETAILS
,PFP-RJ,Roman Josi,Predators,VIEW DETAILS
,PFP-SA,Sebastian Aho,Hurricanes,VIEW DETAILS
,PFP-TT,Tage Thompson,Sabres,VIEW DETAILS
,PFR-CZ,Connor Zary,Flames,VIEW DETAILS
,PFR-GR,Jonathan Gruden,Penguins,VIEW DETAILS
,PFR-JG,Jet Greaves,Blue Jackets,VIEW DETAILS
,PFR-LE,Luke Evangelista,Predators,VIEW DETAILS
,PFR-LM,Leevi Merilainen,Senators,VIEW DETAILS
,PFR-MC,Matthew Coronato,Flames,VIEW DETAILS
,PFR-SE,Simon Edvinsson,Red Wings,VIEW DETAILS
,PFR-ZB,Zach Benson,Sabres,VIEW DETAILS
,PFR-PM,Pavel Mintyukov,Ducks,VIEW DETAILS
,PP-BB,Brent Burns,Hurricanes,VIEW DETAILS
,PP-BH,Bo Horvat,Islanders,VIEW DETAILS
,PP-BY,Bowen Byram,Avalanche,VIEW DETAILS
,PP-JD,Jamie Drysdale,Ducks,VIEW DETAILS
,PP-JH,Jack Hughes,Devils,VIEW DETAILS
,PP-JQ,Jonathan Quick,Rangers,VIEW DETAILS
,PP-KK,Kirill Kaprizov,Wild,VIEW DETAILS
,PP-KO,Anze Kopitar,Kings,VIEW DETAILS
,PP-RH,Roope Hintz,Stars,VIEW DETAILS
,PP-SC,Sidney Crosby,Penguins,VIEW DETAILS
,PPL-AO,Adam Oates,Bruins,VIEW DETAILS
,PPL-SY,Steve Yzerman,Red Wings,VIEW DETAILS
,PPL-TS,Teemu Selanne,Ducks,VIEW DETAILS
,PPR-KN,Matthew Knies,Maple Leafs,VIEW DETAILS
,1,JJ Peterka,Sabres,VIEW DETAILS
,2,Yegor Sharangovich,Flames,VIEW DETAILS
,3,Chandler Stephenson,Kraken,VIEW DETAILS
,4,Logan Cooley,Hockey Club,VIEW DETAILS
,5,Roman Josi,Predators,VIEW DETAILS
,6,Leo Carlsson,Ducks,VIEW DETAILS
,7,Brock Faber,Wild,VIEW DETAILS
,8,Alex Ovechkin,Capitals,VIEW DETAILS
,9,Artemi Panarin,Rangers,VIEW DETAILS
,10,Jack Hughes,Devils,VIEW DETAILS
,11,Andrei Vasilevskiy,Lightning,VIEW DETAILS
,12,Cale Makar,Avalanche,VIEW DETAILS
,13,Kyle Connor,Jets,VIEW DETAILS
,14,Nick Suzuki,Canadiens,VIEW DETAILS
,15,Brady Tkachuk,Senators,VIEW DETAILS
,16,Travis Sanheim,Flyers,VIEW DETAILS
,17,Quinn Hughes,Canucks,VIEW DETAILS
,18,Dylan Larkin,Red Wings,VIEW DETAILS
,19,Matthew Tkachuk,Panthers,VIEW DETAILS
,21,Jason Robertson,Stars,VIEW DETAILS
,22,Cole Caufield,Canadiens,VIEW DETAILS
,23,William Eklund,Sharks,VIEW DETAILS
,24,Kent Johnson,Blue Jackets,VIEW DETAILS
,25,Jack Eichel,Golden Knights,VIEW DETAILS
,26,Jonathan Marchessault,Predators,VIEW DETAILS
,27,Clayton Keller,Hockey Club,VIEW DETAILS
,28,Tim Stutzle,Senators,VIEW DETAILS
,29,Leon Draisaitl,Oilers,VIEW DETAILS
,30,Kevin Korchinski,Blackhawks,VIEW DETAILS
,31,Evgeni Malkin,Penguins,VIEW DETAILS
,32,John Carlson,Capitals,VIEW DETAILS
,33,Nathan MacKinnon,Avalanche,VIEW DETAILS
,35,Samuel Montembeault,Canadiens,VIEW DETAILS
,36,Joey Daccord,Kraken,VIEW DETAILS
,37,Mason McTavish,Ducks,VIEW DETAILS
,38,Mark Stone,Golden Knights,VIEW DETAILS
,39,Connor McDavid,Oilers,VIEW DETAILS
,40,Drake Batherson,Senators,VIEW DETAILS
,41,Seth Jarvis,Hurricanes,VIEW DETAILS
,42,Ukko-Pekka Luukkonen,Sabres,VIEW DETAILS
,43,Thatcher Demko,Canucks,VIEW DETAILS
,44,Alex DeBrincat,Red Wings,VIEW DETAILS
,45,Kirill Kaprizov,Wild,VIEW DETAILS
,46,Sidney Crosby,Penguins,VIEW DETAILS
,47,Cole Perfetti,Jets,VIEW DETAILS
,48,Nico Hischier,Devils,VIEW DETAILS
,49,Jake Guentzel,Lightning,VIEW DETAILS
,50,Kirill Marchenko,Blue Jackets,VIEW DETAILS
,51,Igor Shesterkin,Rangers,VIEW DETAILS
,52,Robert Thomas,Blues,VIEW DETAILS
,54,Sam Reinhart,Panthers,VIEW DETAILS
,55,Trevor Moore,Kings,VIEW DETAILS
,56,Mitch Marner,Maple Leafs,VIEW DETAILS
,57,MacKenzie Weegar,Flames,VIEW DETAILS
,58,Steven Stamkos,Predators,VIEW DETAILS
,59,Jordan Binnington,Blues,VIEW DETAILS
,60,Jake Oettinger,Stars,VIEW DETAILS
,61,Anders Lee,Islanders,VIEW DETAILS
,62,Nikita Kucherov,Lightning,VIEW DETAILS
,64,Ilya Sorokin,Islanders,VIEW DETAILS
,65,Travis Konecny,Flyers,VIEW DETAILS
,66,David Pastrnak,Bruins,VIEW DETAILS
,67,Evan Bouchard,Oilers,VIEW DETAILS
,68,Tyler Toffoli,Sharks,VIEW DETAILS
,69,Connor Bedard,Blackhawks,VIEW DETAILS
,70,Jacob Markstrom,Devils,VIEW DETAILS
,71,William Nylander,Maple Leafs,VIEW DETAILS
,73,Sergei Bobrovsky,Panthers,VIEW DETAILS
,74,Kevin Fiala,Kings,VIEW DETAILS
,75,K'Andre Miller,Rangers,VIEW DETAILS
,76,Paul Coffey,Hurricanes,VIEW DETAILS
,77,Jason Allison,Bruins,VIEW DETAILS
,78,Mark Messier,Rangers,VIEW DETAILS
,79,Jarome Iginla,Flames,VIEW DETAILS
,80,Mike Modano,Stars,VIEW DETAILS
,81,Wayne Gretzky,Rangers,VIEW DETAILS
,82,Willie O'Ree,Bruins,VIEW DETAILS
,83,Luc Robitaille,Kings,VIEW DETAILS
,84,Rob Blake,Avalanche,VIEW DETAILS
,85,Yvan Cournoyer,Canadiens,VIEW DETAILS
,86,Ed Belfour,Blackhawks,VIEW DETAILS
,87,Bill Ranford,Oilers,VIEW DETAILS
,88,Pat LaFontaine,Islanders,VIEW DETAILS
,89,John LeClair,Flyers,VIEW DETAILS
,90,Mario Lemieux,Penguins,VIEW DETAILS
,91,Trevor Linden,Canucks,VIEW DETAILS
,92,Owen Nolan,Nordiques,VIEW DETAILS
,93,Bobby Hull,Blackhawks,VIEW DETAILS
,94,Ray Bourque,Bruins,VIEW DETAILS
,95,Al MacInnis,Flames,VIEW DETAILS
,96,Steve Yzerman,Red Wings,VIEW DETAILS
,97,Guy Carbonneau,Canadiens,VIEW DETAILS
,98,Michel Goulet,Nordiques,VIEW DETAILS
,99,Serge Savard,Canadiens,VIEW DETAILS
,100,Patrick Roy,Avalanche,VIEW DETAILS
,101,Ethan Cardwell,Sharks,VIEW DETAILS
,102,Patrik Koch,Hockey Club,VIEW DETAILS
,103,Cameron Butler,Blue Jackets,VIEW DETAILS
,104,Seamus Casey,Devils,VIEW DETAILS
,105,Victor Mancini,Rangers,VIEW DETAILS
,106,Andre Lee,Kings,VIEW DETAILS
,107,Jonathan Lekkerimaki,Canucks,VIEW DETAILS
,108,Oliver Kapanen,Canadiens,VIEW DETAILS
,109,Brian Halonen,Devils,VIEW DETAILS
,110,Oskar Back,Stars,VIEW DETAILS
,111,Albert Johansson,Red Wings,VIEW DETAILS
,112,Ivan Ivan,Avalanche,VIEW DETAILS
,113,Jett Luchanko,Flyers,VIEW DETAILS
,114,Maxim Tsyplakov,Islanders,VIEW DETAILS
,115,Matt Stienburg,Avalanche,VIEW DETAILS
,116,Fedor Svechkov,Predators,VIEW DETAILS
,117,Daniil Misyul,Devils,VIEW DETAILS
,118,Declan Carlile,Lightning,VIEW DETAILS
,119,Joel Blomqvist,Penguins,VIEW DETAILS
,120,Zachary L'Heureux,Predators,VIEW DETAILS
,121,Brett Berard,Rangers,VIEW DETAILS
,122,Samuel Honzek,Flames,VIEW DETAILS
,123,Patrick Giles,Panthers,VIEW DETAILS
,124,Maveric Lamoureux,Hockey Club,VIEW DETAILS
,125,Lian Bichsel,Stars,VIEW DETAILS
,126,Isaac Poulter,Devils,VIEW DETAILS
,127,Aleksei Kolosov,Flyers,VIEW DETAILS
,128,Sebastian Cossa,Red Wings,VIEW DETAILS
,129,Nolan Allan,Blackhawks,VIEW DETAILS
,130,Max Sasson,Canucks,VIEW DETAILS
,131,Owen Pickering,Penguins,VIEW DETAILS
,132,Brandon Scanlin,Rangers,VIEW DETAILS
,133,Isaiah George,Islanders,VIEW DETAILS
,134,Noah Philp,Oilers,VIEW DETAILS
,135,Samuel Helenius,Kings,VIEW DETAILS
,136,Nikolai Kovalenko,Avalanche,VIEW DETAILS
,137,Nikita Chibrikov,Jets,VIEW DETAILS
,138,Brad Lambert,Jets,VIEW DETAILS
,139,Aku Raty,Hockey Club,VIEW DETAILS
,140,Gavin Brindley,Blue Jackets,VIEW DETAILS
,141,Luca Del Bel Belluz,Blue Jackets,VIEW DETAILS
,142,Jackson Blake,Hurricanes,VIEW DETAILS
,143,Bradly Nadeau,Hurricanes,VIEW DETAILS
,144,Logan Mailloux,Canadiens,VIEW DETAILS
,145,Josh Doan,Hockey Club,VIEW DETAILS
,146,Sam Colangelo,Ducks,VIEW DETAILS
,147,Ethan Del Mastro,Blackhawks,VIEW DETAILS
,148,Scott Morrow,Hurricanes,VIEW DETAILS
,149,Olen Zellweger,Ducks,VIEW DETAILS
,150,Mavrik Bourque,Stars,VIEW DETAILS
,151,Collin Graf,Sharks,VIEW DETAILS
,152,Ivan Fedotov,Flyers,VIEW DETAILS
,153,Akil Thomas,Kings,VIEW DETAILS
,154,Logan Morrison,Kraken,VIEW DETAILS
